time,open,high,low,close,lux_bull_prep_count,lux_bear_prep_count,lux_bull_prep_complete,lux_bear_prep_complete,lux_bull_leadup_count,lux_bear_leadup_count,lux_bull_leadup_complete,lux_bear_leadup_complete,lux_bull_leadup_delete,lux_bear_leadup_delete
1713807000,195.44,196.24,195.27,196.14,0,6,0,0,4,,0,0,0,0
1713810600,196.14,196.29,195.39,195.52,0,7,0,0,4,,0,0,0,0
1713814200,195.5,195.58,194.98,195.24,0,8,0,0,5,,0,0,0,0
1713879000,195.26,198.48,195.14,198.46,0,9,0,1,,1,0,0,1,1
1713882600,198.48,198.77,197.89,198.61,0,10,0,0,,2,0,0,0,0
1713886200,198.605,198.66,198.135,198.51,0,11,0,0,,3,0,0,0,0
1713889800,198.51,198.88,198.39,198.87,0,12,0,0,,4,0,0,0,0
1713893400,198.87,199.32,198.72,199.17,0,13,0,0,,5,0,0,0,0
1713897000,199.18,199.31,198.52,198.6,1,0,0,0,,5,0,0,0,0
1713900600,198.59,198.69,198.28,198.57,0,1,0,0,,5,0,0,0,0
1713965400,198.17,198.92,197.14,198.19,1,0,0,0,,5,0,0,0,0
1713969000,198.22,198.36,196.93,197.27,2,0,0,0,,5,0,0,0,0
1713972600,197.27,197.42,196.49,196.92,3,0,0,0,,5,0,0,0,0
1713976200,196.9,197.4,196.46,197.39,4,0,0,0,,5,0,0,0,0
1713979800,197.385,197.98,197.14,197.32,5,0,0,0,,5,0,0,0,0
1713983400,197.32,197.585,196.99,197.49,0,1,0,0,,6,0,0,0,0
1713987000,197.49,198.05,197.44,197.7,0,2,0,0,,6,0,0,0,0
1714051800,195.43,195.68,193.77,195.33,1,0,0,0,,6,0,0,0,0
1714055400,195.33,195.41,194.46,195.115,2,0,0,0,,6,0,0,0,0
1714059000,195.115,195.61,194.72,195.42,3,0,0,0,,6,0,0,0,0
1714062600,195.39,195.94,195.22,195.55,4,0,0,0,,7,0,0,0,0
1714066200,195.51,196.5,195.48,195.64,0,1,0,0,,8,0,0,0,0
1714069800,195.63,196.83,195.61,196.66,0,2,0,0,,9,0,0,0,0
1714073400,196.66,196.66,196,196.5,0,3,0,0,,9,0,0,0,0
1714138200,196.99,198.78,196.41,198.12,0,4,0,0,,10,0,0,0,0
1714141800,198.14,198.53,197.575,197.78,0,5,0,0,,11,0,0,0,0
1714145400,197.78,198.51,197.52,198.45,0,6,0,0,,11,0,0,0,0
