time,open,high,low,close,lux_bull_prep_count,lux_bear_prep_count,lux_bull_prep_complete,lux_bear_prep_complete,lux_bull_leadup_count,lux_bear_leadup_count,lux_bull_leadup_complete,lux_bear_leadup_complete,lux_bull_leadup_delete,lux_bear_leadup_delete
1641479400,382.39,386.23,380.14,384.01,6,0,0,0,12,,0,0,0,0
1641483000,384.06,387.35,384.06,385.55,7,0,0,0,12,,0,0,0,0
1641486600,385.73,386.26,384.34,385.71,8,0,0,0,12,,0,0,0,0
1641490200,385.73,387.11,384.38,384.45,0,1,0,0,12,,0,0,0,0
1641493800,384.47,386.27,384.3,384.92,0,2,0,0,12,,0,0,0,0
1641497400,385.14,386.64,384.62,385.12,1,0,0,0,12,,0,0,0,0
1641501000,385.13,385.38,383.06,384.07,2,0,0,0,13,,1,0,0,0
1641565800,384.05,385.73,381.45,381.64,3,0,0,0,14,,0,0,0,0
1641569400,381.64,382.14,378.04,380.62,4,0,0,0,15,,0,0,0,0
1641573000,380.5,381.98,380,380.69,5,0,0,0,16,,0,0,0,0
1641576600,380.62,381.56,379.86,380.55,6,0,0,0,16,,0,0,0,0
1641580200,380.52,381.15,379.17,379.75,7,0,0,0,17,,0,0,0,0
1641583800,379.61,381.91,379.6,380.58,8,0,0,0,17,,0,0,0,0
1641587400,380.53,381.22,379.6,379.82,9,0,1,0,1,,0,0,1,1
1641825000,374.86,375.71,370.38,371.22,10,0,0,0,2,,0,0,0,0
1641828600,371.22,373.61,369.32,373.48,11,0,0,0,3,,0,0,0,0
1641832200,373.38,373.48,370.81,370.86,12,0,0,0,3,,0,0,0,0
1641835800,370.87,374.64,370.59,374.36,13,0,0,0,3,,0,0,0,0
1641839400,374.4,377.3,373.96,377.16,0,1,0,0,3,,0,0,0,0
1641843000,377.26,378,375.5,377.16,0,2,0,0,3,,0,0,0,0
1641846600,377.1,380.64,376.56,380.37,0,3,0,0,3,,0,0,0,0
1641911400,379.355,381.52,377.26,380.31,0,4,0,0,3,,0,0,0,0
1641915000,380.33,383.94,377.94,383.91,0,5,0,0,3,,0,0,0,0
1641918600,383.89,385.77,383.39,383.81,0,6,0,0,3,,0,0,0,0
