time,open,high,low,close,lux_bull_prep_count,lux_bear_prep_count,lux_bull_prep_complete,lux_bear_prep_complete,lux_bull_leadup_count,lux_bear_leadup_count,lux_bull_leadup_complete,lux_bear_leadup_complete,lux_bull_leadup_delete,lux_bear_leadup_delete
1700667000,454.97,455.53,454.28,455.01,0,5,0,0,,12,0,0,0,0
1700670600,455.01,455.9,454.89,455.38,0,6,0,0,,12,0,0,0,0
1700674200,455.37,455.56,454.62,455.55,0,7,0,0,,13,0,1,0,0
1700677800,455.55,455.62,455.21,455.48,0,8,0,0,,13,0,1,0,0
1700681400,455.47,455.5,453.935,455.28,0,9,0,1,,1,0,0,1,1
1700685000,455.29,455.39,454.98,455.04,1,0,0,0,,1,0,0,0,0
1700836200,455.07,455.5,454.74,454.96,2,0,0,0,,1,0,0,0,0
1700839800,454.99,455.24,454.73,455.05,3,0,0,0,,1,0,0,0,0
1700843400,455.045,455.13,454.855,454.86,4,0,0,0,,1,0,0,0,0
1700847000,454.86,455.33,454.82,455.26,0,1,0,0,,2,0,0,0,0
1701095400,454.65,455.24,454.07,454.61,1,0,0,0,,2,0,0,0,0
1701099000,454.64,455.07,454.24,454.86,2,0,0,0,,2,0,0,0,0
1701102600,454.86,455.39,454.575,454.95,0,1,0,0,,2,0,0,0,0
1701106200,454.96,455.49,454.9,455.24,1,0,0,0,,3,0,0,0,0
1701109800,455.24,455.37,454.89,454.98,0,1,0,0,,3,0,0,0,0
1701113400,455,455.03,454.12,454.96,0,2,0,0,,3,0,0,0,0
1701117000,454.97,455.31,454.37,454.5,1,0,0,0,,3,0,0,0,0
1701181800,454.08,454.28,453.5,454.05,2,0,0,0,,3,0,0,0,0
1701185400,454.05,455.66,453.93,455.575,0,1,0,0,,4,0,0,0,0
1701189000,455.57,456.27,455.36,455.4,0,2,0,0,,5,0,0,0,0
1701192600,455.41,455.41,453.77,454.55,0,3,0,0,,5,0,0,0,0
1701196200,454.54,454.79,454.16,454.24,0,4,0,0,,5,0,0,0,0
1701199800,454.25,454.94,453.97,454.39,1,0,0,0,,5,0,0,0,0
1701203400,454.38,455.1,454.24,454.88,2,0,0,0,,6,0,0,0,0
1701268200,457.15,458.31,456.12,456.47,0,1,0,0,,7,0,0,0,0
1701271800,456.49,456.89,455.11,455.14,0,2,0,0,,8,0,0,0,0
1701275400,455.17,456.215,454.95,456.19,0,3,0,0,,8,0,0,0,0
1701279000,456.19,456.44,455.82,456.3,0,4,0,0,,8,0,0,0,0
1701282600,456.31,456.34,455.7,455.89,1,0,0,0,,8,0,0,0,0
1701286200,455.87,455.88,454.37,454.44,2,0,0,0,,8,0,0,0,0
1701289800,454.45,454.67,454.2,454.62,3,0,0,0,,8,0,0,0,0
1701354600,455.48,455.7,454.14,454.8,4,0,0,0,,8,0,0,0,0
1701358200,454.81,455.34,454.01,454.39,5,0,0,0,,8,0,0,0,0
1701361800,454.41,454.51,453.51,453.58,6,0,0,0,,8,0,0,0,0
1701365400,453.57,454.31,453.48,453.63,7,0,0,0,,8,0,0,0,0
1701369000,453.64,454.55,453.34,454.35,8,0,0,0,,8,0,0,0,0
1701372600,454.36,455.15,453.84,454.11,9,0,1,0,1,,0,0,1,1
1701376200,454.12,456.76,454.05,456.31,0,1,0,0,1,,0,0,0,0
1701441000,455.75,457.13,455.18,455.69,0,2,0,0,1,,0,0,0,0
1701444600,455.67,457.55,455.34,457.45,0,3,0,0,1,,0,0,0,0
1701448200,457.46,458.96,456.84,458.91,0,4,0,0,1,,0,0,0,0
1701451800,458.91,459.64,458.55,458.55,0,5,0,0,1,,0,0,0,0
1701455400,458.55,458.85,458.19,458.73,0,6,0,0,1,,0,0,0,0
1701459000,458.73,459.14,458.38,459.05,0,7,0,0,1,,0,0,0,0
1701462600,459.05,459.32,458.59,459.04,0,8,0,0,1,,0,0,0,0
1701700200,455.6,456.83,454.64,454.81,1,0,0,0,2,,0,0,0,0
1701703800,454.815,455.16,454.36,455.07,2,0,0,0,3,,0,0,0,0
1701707400,455.07,456.44,454.88,456.26,3,0,0,0,3,,0,0,0,0
1701711000,456.25,456.74,455.84,455.86,4,0,0,0,3,,0,0,0,0
1701714600,455.87,456.27,455.49,455.83,0,1,0,0,3,,0,0,0,0
1701718200,455.835,456.19,455.67,456.03,0,2,0,0,3,,0,0,0,0
